STATION,DATE,YEAR,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72750304909,4/23/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",40.9,24,36.7,24,9999.9,0,972.8,24,6.6,24,3.7,24,12,17.1,46.4,*,37.4,*,99.99, ,999.9,10000
72750304909,4/24/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.9,24,36.3,24,9999.9,0,981.8,24,8.1,24,3.2,24,13,18.1,60.8,*,28.4,*,0,I,999.9,100000
72750304909,4/25/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.6,24,39.6,24,9999.9,0,979.1,24,10,24,3.2,24,8.9,,64.4,*,33.8,*,0,I,999.9,0
72750304909,4/26/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",48.6,24,40,24,9999.9,0,969.3,24,9.9,24,6,24,17.1,26,62.6,*,37.4,*,99.99, ,999.9,10000
72750304909,4/27/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",36.7,24,32.2,24,9999.9,0,969.8,24,9.4,24,7,24,14,22,39.2,*,33.8,*,99.99, ,999.9,11000
72750304909,4/28/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",38.9,24,34,24,9999.9,0,972.5,24,8.6,24,6.1,24,12,15,57.2,*,33.8,*,99.99, ,999.9,11000
72750304909,4/29/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",48.4,24,38.1,24,9999.9,0,977.2,24,9.7,24,5.6,24,15,21,64.4,*,35.6,*,0,I,999.9,0
72750304909,4/30/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",50.1,24,43.6,24,9999.9,0,969.2,24,9.3,24,8.3,24,15.9,24.1,59,*,44.6,*,99.99, ,999.9,10000
72750304909,5/1/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",38.6,24,30.4,24,9999.9,0,973.8,17,9.7,24,12.1,24,19,34,53.6,*,30.2,*,99.99, ,999.9,1000
72750304909,5/2/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35.1,24,27.4,24,9999.9,0,986.8,24,9.8,24,8.1,24,14,22,41,*,30.2,*,99.99, ,999.9,1000
72750304909,5/3/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",40,24,30.9,24,9999.9,0,991.6,24,10,24,2.5,24,8,14,57.2,*,24.8,*,0,I,999.9,0
72750304909,5/4/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",48.6,24,36.3,24,9999.9,0,991.4,24,9.9,24,5.5,24,20,25.1,64.4,*,32,*,0,I,999.9,0
72750304909,5/5/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.3,24,42.1,24,9999.9,0,982.6,24,8.5,24,4.5,24,11.1,17.1,62.6,*,42.8,*,99.99, ,999.9,10000
72750304909,5/6/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",52.7,24,43.2,24,9999.9,0,976.4,24,10,24,1,24,6,,66.2,*,39.2,*,0,I,999.9,0
72750304909,5/7/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",58.8,24,46.8,24,9999.9,0,974.6,24,10,24,3.2,24,7,,69.8,*,48.2,*,0,I,999.9,0
72750304909,5/8/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",58.7,24,48.9,24,9999.9,0,978.4,24,9.9,24,4,24,12,21,66.2,*,51.8,*,99.99, ,999.9,10000
72750304909,5/9/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.9,24,50.3,24,9999.9,0,974.4,24,9.8,24,7.6,24,15.9,25.1,64.4,*,51.8,*,99.99, ,999.9,10010
72750304909,5/10/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.2,24,54.4,24,9999.9,0,969.9,24,10,24,7.3,24,12,18.1,80.6,*,53.6,*,99.99, ,999.9,10010
72750304909,5/11/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",66.7,24,60.2,24,9999.9,0,972.6,24,6.7,24,2.5,24,8.9,15,78.8,*,55.4,*,99.99, ,999.9,110010
72750304909,5/12/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",58.6,24,52.2,24,9999.9,0,976.4,24,9.2,24,3.8,24,9.9,17.1,73.4,*,50,*,99.99, ,999.9,10000
72750304909,5/13/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",49.6,24,44.1,24,9999.9,0,979.8,24,9.6,24,5.1,24,11.1,15.9,53.6,*,46.4,*,99.99, ,999.9,10000
72750304909,5/14/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",46.1,24,40.2,24,9999.9,0,983,24,9.7,24,7.2,24,13,20,55.4,*,42.8,*,99.99, ,999.9,10000
72750304909,5/15/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.4,24,37.7,24,9999.9,0,986,24,10,24,7.6,24,13,22.9,60.8,*,42.8,*,0,I,999.9,0
72750304909,5/16/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.7,24,38.8,24,9999.9,0,988,24,10,24,3.3,24,11.1,18.1,68,*,30.2,*,0,I,999.9,0
72750304909,5/17/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",54.6,24,41.5,24,9999.9,0,984.7,24,10,24,4.2,24,9.9,15.9,68,*,39.2,*,0,I,999.9,0
72750304909,5/18/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.7,24,44,24,9999.9,0,980.7,24,10,24,3.1,24,9.9,17.1,73.4,*,39.2,*,0,I,999.9,0
72750304909,5/19/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61,24,51,24,9999.9,0,981.9,24,10,24,3.2,24,8,,71.6,*,46.4,*,0,I,999.9,0
72750304909,5/20/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.4,21,56.4,21,9999.9,0,981.8,21,9.7,21,4.3,21,13,22.9,73.4,*,53.6,*,99.99, ,999.9,10000
72750304909,5/21/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.4,24,57.7,24,9999.9,0,975.1,24,8.2,24,5.2,24,9.9,15.9,69.8,*,57.2,*,99.99, ,999.9,10000
72750304909,5/22/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.6,24,56.8,24,9999.9,0,967.1,24,9.4,24,5.3,24,13,15.9,69.8,*,57.2,*,99.99, ,999.9,10010
72750304909,5/23/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.6,24,56.8,24,9999.9,0,964.8,24,9.3,24,5.6,24,14,19,71.6,*,57.2,*,99.99, ,999.9,10000
72750304909,5/24/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.3,24,53,24,9999.9,0,976.5,24,10,24,5.1,24,8.9,14,69.8,*,53.6,*,0,I,999.9,0
72750304909,5/25/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.7,24,45.2,24,9999.9,0,978.8,24,10,24,7.3,24,15.9,20,66.2,*,46.4,*,0,I,999.9,0
72750304909,5/26/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",52.5,24,41.4,24,9999.9,0,981.9,24,10,24,4.1,24,8.9,14,62.6,*,42.8,*,0,I,999.9,0
72750304909,5/27/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.8,24,40.5,24,9999.9,0,980.3,24,10,24,5.3,24,12,18.1,62.6,*,41,*,99.99, ,999.9,10000
72750304909,5/28/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",58.3,21,50.9,21,9999.9,0,970.7,21,9.9,21,6.7,21,13,18.1,71.6,*,48.2,*,99.99, ,999.9,10000
72750304909,5/29/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",59.5,24,51.3,24,9999.9,0,973.9,24,10,24,1.8,24,8.9,,69.8,*,48.2,*,99.99, ,999.9,10000
72750304909,5/30/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.5,24,58.9,24,9999.9,0,974.1,24,9.3,24,6.8,24,15.9,24.1,82.4,*,57.2,*,99.99, ,999.9,10010
72750304909,5/31/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.2,24,62.4,24,9999.9,0,972.9,24,10,24,11.9,24,20,28.9,84.2,*,62.6,*,99.99, ,999.9,10000
72750304909,6/1/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.5,24,49.2,24,9999.9,0,986.2,18,10,24,11.8,24,20,35,71.6,*,51.8,*,0,I,999.9,0
72750304909,6/2/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.2,24,51.9,24,9999.9,0,985,24,10,24,5.8,24,14,22,73.4,*,53.6,*,0,I,999.9,0
72750304909,6/3/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.2,24,64.6,24,9999.9,0,975,24,9.5,24,9.1,24,15,22.9,86,*,66.2,*,99.99, ,999.9,10010
72750304909,6/4/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.1,24,61.4,24,9999.9,0,980.7,24,10,24,5,24,13,20,82.4,*,55.4,*,0,I,999.9,0
72750304909,6/5/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",66.1,24,57.2,24,9999.9,0,986.5,24,10,24,1.9,24,8,,80.6,*,53.6,*,0,I,999.9,0
72750304909,6/6/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",76,24,65.1,24,9999.9,0,976.4,24,10,24,2.3,24,6,,91.4,*,66.2,*,0,I,999.9,0
72750304909,6/7/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",83.3,24,69.3,20,9999.9,0,969.3,24,9.9,24,6.8,24,22,29.9,100.4,*,69.8,*,0,I,999.9,0
72750304909,6/8/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.2,24,52.9,12,9999.9,0,969.8,24,10,24,7.9,24,15.9,22,95,*,62.6,*,0,I,999.9,0
72750304909,6/9/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.5,24,43.2,24,9999.9,0,984.3,24,10,24,6.7,24,12,17.1,62.6,*,46.4,*,0,I,999.9,0
72750304909,6/10/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.3,24,43.1,24,9999.9,0,983,24,10,24,5,24,9.9,14,64.4,*,48.2,*,99.99, ,999.9,10000
72750304909,6/11/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.6,24,43.9,24,9999.9,0,982.4,24,10,24,4,24,8,,66.2,*,44.6,*,99.99, ,999.9,10000
72750304909,6/12/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.3,24,44.1,24,9999.9,0,984.8,24,9.4,24,3.2,24,11.1,,69.8,*,41,*,0,I,999.9,0
72750304909,6/13/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",60.6,24,47.1,24,9999.9,0,984.5,24,10,24,4.9,24,14,22,75.2,*,44.6,*,0,I,999.9,0
72750304909,6/14/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",68.3,24,50.9,24,9999.9,0,981,24,10,24,6.4,24,15,20,78.8,*,57.2,*,99.99, ,999.9,10000
72750304909,6/15/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",60.6,24,52.4,24,9999.9,0,972.7,24,8.7,24,3,24,14,24.1,68,*,57.2,*,99.99, ,999.9,10000
72750304909,6/16/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.5,24,53.7,24,9999.9,0,972.1,24,8.5,24,1.7,24,7,,69.8,*,57.2,*,99.99, ,999.9,10000
72750304909,6/17/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",63.6,24,54.4,24,9999.9,0,975.9,24,7.7,24,3.3,24,9.9,15.9,78.8,*,55.4,*,99.99, ,999.9,10000
72750304909,6/18/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.7,24,60.8,24,9999.9,0,975.8,24,7.3,24,4.5,24,8,24.1,75.2,*,66.2,*,99.99, ,999.9,10010
72750304909,6/19/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.3,24,57.4,24,9999.9,0,975,24,6.1,24,2.4,24,7,,71.6,*,57.2,*,99.99, ,999.9,10000
72750304909,6/20/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61,24,52.2,24,9999.9,0,974.5,24,8.2,24,6.1,24,11.1,17.1,71.6,*,53.6,*,0,I,999.9,0
72750304909,6/21/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.3,23,55.8,23,9999.9,0,969.5,23,9.1,23,7.1,23,26,31.1,73.4,*,55.4,*,99.99, ,999.9,10010
72750304909,6/22/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",60.2,24,52.8,24,9999.9,0,965.9,24,8,24,5.6,24,11.1,19,66.2,*,51.8,*,99.99, ,999.9,10000
72750304909,6/23/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",54,24,46.9,24,9999.9,0,971.6,24,8.5,24,6.6,24,9.9,15.9,60.8,*,50,*,99.99, ,999.9,10000
72750304909,6/24/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",60.4,24,49,24,9999.9,0,976.8,24,10,24,2.8,24,7,14,75.2,*,48.2,*,0,I,999.9,0
72750304909,6/25/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.4,24,53.1,24,9999.9,0,978.5,24,9.9,24,3.6,24,12,17.1,73.4,*,53.6,*,0,I,999.9,0
72750304909,6/26/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",66.6,24,55.5,24,9999.9,0,978.3,24,10,24,5.6,24,13,18.1,78.8,*,59,*,99.99, ,999.9,10000
72750304909,6/27/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",70.3,24,58.3,24,9999.9,0,973.1,24,10,24,6.5,24,15,22.9,75.2,*,66.2,*,99.99, ,999.9,10000
72750304909,6/28/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",63.7,24,51.1,24,9999.9,0,982.1,24,10,24,5,24,11.1,19,75.2,*,53.6,*,0,I,999.9,0
72750304909,6/29/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.5,24,55.9,24,9999.9,0,981.6,24,10,24,4.2,24,14,21,82.4,*,55.4,*,0,I,999.9,0
72750304909,6/30/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",79.3,24,65.6,24,9999.9,0,974.9,24,10,24,7.4,24,12,15.9,91.4,*,71.6,*,0,I,999.9,0
72750304909,7/1/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",85.9,24,72.6,24,9999.9,0,972.1,18,10,24,2.7,24,22,40,96.8,*,78.8,*,99.99, ,999.9,10010
72750304909,7/3/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.1,23,57.4,22,9999.9,0,983.6,23,9.9,22,1.2,23,6,,84.2,*,57.2,*,0,I,999.9,0
72750304909,7/4/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.9,24,61.2,24,9999.9,0,980.9,24,10,24,3.4,24,11.1,15,87.8,*,62.6,*,0,I,999.9,0
72750304909,7/5/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75.4,24,63.3,24,9999.9,0,979.5,24,10,24,4.2,24,9.9,21,84.2,*,66.2,*,99.99, ,999.9,10000
72750304909,7/6/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.1,24,56.8,24,9999.9,0,982.7,24,10,24,1.4,24,6,,82.4,*,57.2,*,0,I,999.9,0
72750304909,7/7/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.2,24,59.5,24,9999.9,0,980.9,24,9.9,24,1.5,24,7,,82.4,*,64.4,*,99.99, ,999.9,10000
72750304909,7/8/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75,24,61.9,24,9999.9,0,977.4,24,9.6,24,0.5,24,6,,86,*,62.6,*,0,I,999.9,0
72750304909,7/9/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",78.2,24,64.8,24,9999.9,0,973.9,24,10,24,6.3,24,15,21,84.2,*,73.4,*,99.99, ,999.9,10000
72750304909,7/10/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",79.6,24,68.5,24,9999.9,0,974,24,7.4,24,2.5,24,6,,89.6,*,71.6,*,99.99, ,999.9,10000
72750304909,7/11/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.2,24,62.2,24,9999.9,0,975.4,24,9.8,24,5.4,24,15.9,28,86,*,64.4,*,99.99, ,999.9,10010
72750304909,7/12/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",68.4,24,55.9,24,9999.9,0,982.5,24,10,24,3.5,24,8,14,78.8,*,62.6,*,0,I,999.9,0
72750304909,7/13/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.3,24,52,24,9999.9,0,986.3,24,10,24,2.9,24,8,,73.4,*,53.6,*,0,I,999.9,0
72750304909,7/14/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.9,24,54.6,24,9999.9,0,982.2,24,9.8,24,3.7,24,9.9,,69.8,*,62.6,*,99.99, ,999.9,10000
72750304909,7/15/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.7,24,60.3,24,9999.9,0,977.6,24,9.1,24,5.7,24,18.1,29.9,78.8,*,66.2,*,99.99, ,999.9,10010
72750304909,7/16/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75,24,65.6,24,9999.9,0,978.3,24,9.5,24,3.6,24,8.9,,84.2,*,69.8,*,99.99, ,999.9,10010
72750304909,7/17/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",82,24,72.4,24,9999.9,0,979.3,24,5.8,24,3.6,24,11.1,,91.4,*,75.2,*,99.99, ,999.9,10000
72750304909,7/18/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",85.3,24,73.9,24,9999.9,0,978.7,24,7.1,24,2.9,24,21,27,93.2,*,78.8,*,99.99, ,999.9,10000
72750304909,7/19/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",82.4,24,72.7,24,9999.9,0,977.8,24,6.8,24,3.5,24,14,22.9,91.4,*,75.2,*,99.99, ,999.9,10010
72750304909,7/20/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",83.3,24,70.9,24,9999.9,0,969.4,24,10,24,8.1,24,14,21,93.2,*,75.2,*,0,I,999.9,0
72750304909,7/21/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",77.4,24,61.3,24,9999.9,0,973.9,24,10,24,5.2,24,12,18.1,91.4,*,66.2,*,0,I,999.9,0
72750304909,7/22/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.4,24,63.1,24,9999.9,0,976.1,24,9.8,24,0.9,24,4.1,,86,*,64.4,*,0,I,999.9,0
72750304909,7/23/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.5,24,64.4,24,9999.9,0,977.5,24,9.8,24,3.6,24,14,26,82.4,*,62.6,*,99.99, ,999.9,10010
72750304909,7/24/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65,24,55,24,9999.9,0,982.8,24,9.9,24,3.7,24,8,,80.6,*,55.4,*,0,I,999.9,0
72750304909,7/25/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.8,24,59.7,24,9999.9,0,980.9,24,10,24,2.9,24,8.9,15,84.2,*,62.6,*,0,I,999.9,0
72750304909,7/26/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.7,24,58.6,24,9999.9,0,978.1,24,10,24,2.8,24,8.9,14,82.4,*,59,*,0,I,999.9,0
72750304909,7/27/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.3,24,63.6,24,9999.9,0,973.2,24,9.6,24,4.8,24,13,20,84.2,*,66.2,*,99.99, ,999.9,10010
72750304909,7/28/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",76.1,24,65.4,24,9999.9,0,976.7,24,7.8,24,1.7,24,8,,82.4,*,66.2,*,0,I,999.9,0
72750304909,7/29/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.6,24,62,24,9999.9,0,981.5,24,10,24,1.6,24,7,,84.2,*,62.6,*,0,I,999.9,0
72750304909,7/30/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",77.2,24,65.2,24,9999.9,0,981.4,24,9.8,24,4.2,24,12,18.1,87.8,*,69.8,*,99.99, ,999.9,10010
72750304909,7/31/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75.5,24,64.8,24,9999.9,0,982.4,23,9.5,24,2.4,24,17.1,27,86,*,66.2,*,99.99, ,999.9,10010
72750304909,8/1/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75.5,24,65.9,24,9999.9,0,980.1,18,8.9,24,2.5,24,14,19,84.2,*,71.6,*,99.99, ,999.9,10010
72750304909,8/2/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75.8,24,66.9,24,9999.9,0,972.7,24,7.9,24,5,24,22,39,86,*,71.6,*,99.99, ,999.9,10010
72750304909,8/3/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.9,24,59.4,24,9999.9,0,978.3,24,10,24,3.3,24,8,,82.4,*,62.6,*,0,I,999.9,0
72750304909,8/4/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.7,24,60.9,24,9999.9,0,979.9,24,10,24,1,24,6,,84.2,*,60.8,*,0,I,999.9,0
72750304909,8/5/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.9,24,62.3,24,9999.9,0,979.9,24,9.1,24,0.9,24,6,,82.4,*,62.6,*,0,I,999.9,0
72750304909,8/6/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.9,24,63.5,24,9999.9,0,976.6,24,8,24,1.3,24,17.1,26,80.6,*,64.4,*,99.99, ,999.9,10010
72750304909,8/7/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.1,24,59.5,24,9999.9,0,975.7,24,8.7,24,2.2,24,6,,78.8,*,62.6,*,0,I,999.9,0
72750304909,8/8/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",70.1,24,60.4,24,9999.9,0,973.6,24,8.6,24,2.4,24,11.1,18.1,78.8,*,62.6,*,0,I,999.9,0
72750304909,8/9/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67.8,24,55.5,24,9999.9,0,971,24,10,24,7.3,24,15.9,22.9,78.8,*,60.8,*,0,I,999.9,0
72750304909,8/10/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.5,24,51.8,24,9999.9,0,976.9,24,10,24,2.7,24,9.9,,78.8,*,51.8,*,0,I,999.9,0
72750304909,8/11/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",70.5,24,57,24,9999.9,0,978.1,24,10,24,2.9,24,9.9,,80.6,*,60.8,*,0,I,999.9,0
72750304909,8/12/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.3,24,57.7,24,9999.9,0,977,24,10,24,3,24,8,,77,*,62.6,*,0,I,999.9,0
72750304909,8/13/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67.9,24,57.9,24,9999.9,0,978.7,24,9.9,24,2.4,24,14,19,77,*,62.6,*,99.99, ,999.9,10000
72750304909,8/14/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",66.4,24,56.8,24,9999.9,0,983.3,24,5.9,24,0.8,24,7,,80.6,*,55.4,*,0,I,999.9,0
72750304909,8/15/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.6,24,60.4,24,9999.9,0,979.8,24,10,24,3.9,24,11.1,15,82.4,*,64.4,*,0,I,999.9,0
72750304909,8/16/2011,2011,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73,24,61.1,24,9999.9,0,978.9,24,9.8,24,5.6,24,14,19,82.4,*,64.4,*,99.99, ,999.9,10010
